2.136|0.9764|0.9764|0.8721|0.8721|0.7678|0.7678|0.7678|0.7678|1.7624|1.7624|2.7569|2.7569|4.1365|4.1365|5.5161|5.5161|4.0920|4.0920|3.1705|3.1705|2.9742|2.9742|1.9428|1.9428|0.5130|0.5130|1.7240|1.7240|2.4572|2.4572|2.8414|2.8414|1.6803|1.6803|1.0572|1.0572|1.2310|1.2310|1.0499|1.0499|1.3480|1.3480|0.8107|0.8107|1.1314|1.1314|0.7162|0.7162|0.5419|0.5419|0.8154|0.8154|1.2679|1.2679|1.2943|1.2943|0.4769|0.4769|0.0324|0.0324
2.159|0.2956|0.2956|1.4728|1.4728|2.6500|2.6500|2.6500|2.6500|3.4961|3.4961|4.3421|4.3421|4.1080|4.1080|3.8738|3.8738|3.0835|3.0835|3.5534|3.5534|3.3813|3.3813|3.1192|3.1192|1.4992|1.4992|2.5982|2.5982|1.9995|1.9995|2.1358|2.1358|1.7758|1.7758|1.8671|1.8671|0.7731|0.7731|1.0521|1.0521|1.1798|1.1798|0.7110|0.7110|0.5754|0.5754|0.4266|0.4266|0.2566|0.2566|0.3842|0.3842|0.6813|0.6813|0.8561|0.8561|0.3657|0.3657|0.0215|0.0215
2.183|2.7973|2.7973|2.0438|2.0438|1.2904|1.2904|1.2904|1.2904|1.9759|1.9759|2.6614|2.6614|2.6572|2.6572|2.6530|2.6530|3.2362|3.2362|4.7891|4.7891|3.2979|3.2979|1.8655|1.8655|0.9612|0.9612|1.7347|1.7347|1.8504|1.8504|2.7350|2.7350|3.2440|3.2440|3.8679|3.8679|0.6414|0.6414|0.6991|0.6991|1.4938|1.4938|0.5696|0.5696|0.2978|0.2978|0.2664|0.2664|0.1484|0.1484|0.1179|0.1179|0.1999|0.1999|0.2863|0.2863|0.1293|0.1293|0.0155|0.0155
2.206|2.5599|2.5599|2.5180|2.5180|2.4761|2.4761|2.4761|2.4761|3.4358|3.4358|4.3955|4.3955|4.1166|4.1166|3.8376|3.8376|3.0402|3.0402|3.0833|3.0833|2.2361|2.2361|0.9940|0.9940|0.1580|0.1580|0.9380|0.9380|2.0409|2.0409|2.8619|2.8619|2.5328|2.5328|3.0357|3.0357|0.6254|0.6254|0.4160|0.4160|0.5137|0.5137|0.4063|0.4063|0.2171|0.2171|0.1408|0.1408|0.0828|0.0828|0.0664|0.0664|0.0815|0.0815|0.0631|0.0631|0.0361|0.0361|0.0262|0.0262
2.229|1.3564|1.3564|1.2572|1.2572|1.1581|1.1581|1.1581|1.1581|2.8400|2.8400|4.5219|4.5219|4.1849|4.1849|3.8479|3.8479|2.8776|2.8776|2.9513|2.9513|2.0151|2.0151|0.7500|0.7500|0.4284|0.4284|1.2062|1.2062|1.4968|1.4968|1.9474|1.9474|1.4284|1.4284|1.0304|1.0304|0.2724|0.2724|0.2034|0.2034|0.3345|0.3345|0.1585|0.1585|0.0615|0.0615|0.0345|0.0345|0.0384|0.0384|0.0201|0.0201|0.0493|0.0493|0.0215|0.0215|0.0049|0.0049|0.0026|0.0026
2.252|1.3924|1.3924|1.1904|1.1904|0.9884|0.9884|0.9884|0.9884|1.7259|1.7259|2.4635|2.4635|2.2296|2.2296|1.9957|1.9957|2.2299|2.2299|3.8891|3.8891|2.1430|2.1430|0.5548|0.5548|0.5861|0.5861|0.7505|0.7505|0.8554|0.8554|1.0627|1.0627|0.7242|0.7242|0.3316|0.3316|0.2466|0.2466|0.1360|0.1360|0.2142|0.2142|0.1338|0.1338|0.0340|0.0340|0.0260|0.0260|0.0267|0.0267|0.0148|0.0148|0.0408|0.0408|0.0202|0.0202|0.0041|0.0041|0.0032|0.0032
2.276|1.0104|1.0104|1.3042|1.3042|1.5979|1.5979|1.5979|1.5979|1.8652|1.8652|2.1325|2.1325|2.2442|2.2442|2.3558|2.3558|1.9016|1.9016|2.4532|2.4532|1.8801|1.8801|0.7212|0.7212|0.8091|0.8091|0.8300|0.8300|0.5804|0.5804|0.5597|0.5597|0.5566|0.5566|0.5699|0.5699|0.2468|0.2468|0.1386|0.1386|0.1608|0.1608|0.1839|0.1839|0.0586|0.0586|0.0438|0.0438|0.0370|0.0370|0.0204|0.0204|0.0279|0.0279|0.0204|0.0204|0.0109|0.0109|0.0100|0.0100
2.299|0.5806|0.5806|1.8293|1.8293|3.0781|3.0781|3.0781|3.0781|4.8768|4.8768|6.6756|6.6756|6.4264|6.4264|6.1772|6.1772|5.6938|5.6938|3.6847|3.6847|1.5891|1.5891|0.6937|0.6937|0.6587|0.6587|0.6106|0.6106|0.5359|0.5359|0.5709|0.5709|0.3415|0.3415|0.5247|0.5247|0.4575|0.4575|0.3052|0.3052|0.1327|0.1327|0.1819|0.1819|0.0693|0.0693|0.0542|0.0542|0.0433|0.0433|0.0252|0.0252|0.0291|0.0291|0.0262|0.0262|0.0153|0.0153|0.0136|0.0136
2.322|3.4128|3.4128|7.3939|7.3939|11.3750|11.3750|11.3750|11.3750|8.6235|8.6235|5.8721|5.8721|4.0727|4.0727|2.2733|2.2733|1.7646|1.7646|2.1152|2.1152|1.8281|1.8281|1.2169|1.2169|0.6849|0.6849|0.6733|0.6733|0.4995|0.4995|0.6154|0.6154|0.3453|0.3453|0.1919|0.1919|0.3369|0.3369|0.2250|0.2250|0.2016|0.2016|0.1526|0.1526|0.0595|0.0595|0.0471|0.0471|0.0365|0.0365|0.0202|0.0202|0.0253|0.0253|0.0223|0.0223|0.0114|0.0114|0.0103|0.0103
2.345|3.2845|3.2845|6.1786|6.1786|9.0726|9.0726|9.0726|9.0726|5.4886|5.4886|1.9045|1.9045|1.3734|1.3734|0.8423|0.8423|1.3221|1.3221|1.2038|1.2038|0.6718|0.6718|0.4147|0.4147|0.1404|0.1404|0.1853|0.1853|0.2226|0.2226|0.5448|0.5448|0.4690|0.4690|0.4447|0.4447|0.3250|0.3250|0.1383|0.1383|0.3237|0.3237|0.1709|0.1709|0.0490|0.0490|0.0297|0.0297|0.0263|0.0263|0.0091|0.0091|0.0252|0.0252|0.0117|0.0117|0.0028|0.0028|0.0016|0.0016
2.368|0.1440|0.1440|2.3795|2.3795|4.6151|4.6151|4.6151|4.6151|3.7284|3.7284|2.8418|2.8418|1.9691|1.9691|1.0964|1.0964|1.0647|1.0647|0.8567|0.8567|0.7466|0.7466|0.8868|0.8868|0.4427|0.4427|0.2890|0.2890|0.3008|0.3008|0.4064|0.4064|0.3712|0.3712|0.2582|0.2582|0.3777|0.3777|0.1342|0.1342|0.3270|0.3270|0.1505|0.1505|0.0644|0.0644|0.0476|0.0476|0.0358|0.0358|0.0202|0.0202|0.0247|0.0247|0.0176|0.0176|0.0115|0.0115|0.0107|0.0107
2.392|1.5289|1.5289|2.4831|2.4831|3.4373|3.4373|3.4373|3.4373|2.5875|2.5875|1.7376|1.7376|0.9916|0.9916|0.2456|0.2456|0.2179|0.2179|0.2211|0.2211|0.1986|0.1986|0.1294|0.1294|0.0493|0.0493|0.1499|0.1499|0.1947|0.1947|0.2404|0.2404|0.1481|0.1481|0.2044|0.2044|0.2560|0.2560|0.2281|0.2281|0.4175|0.4175|0.1200|0.1200|0.0567|0.0567|0.0411|0.0411|0.0329|0.0329|0.0117|0.0117|0.0243|0.0243|0.0112|0.0112|0.0038|0.0038|0.0022|0.0022
2.415|4.5149|4.5149|5.7678|5.7678|7.0206|7.0206|7.0206|7.0206|13.1969|13.1969|19.3731|19.3731|16.8605|16.8605|14.3479|14.3479|12.6666|12.6666|7.1564|7.1564|2.5995|2.5995|2.4616|2.4616|0.8576|0.8576|1.4719|1.4719|4.2154|4.2154|3.6060|3.6060|2.9077|2.9077|4.2026|4.2026|2.5347|2.5347|1.6445|1.6445|1.1155|1.1155|0.9259|0.9259|0.6921|0.6921|0.8554|0.8554|0.4254|0.4254|0.4792|0.4792|0.4738|0.4738|0.5239|0.5239|0.2052|0.2052|0.0327|0.0327
2.438|6.4291|6.4291|10.6054|10.6054|14.7817|14.7817|14.7817|14.7817|15.7893|15.7893|16.7969|16.7969|11.3667|11.3667|5.9364|5.9364|6.0139|6.0139|5.8612|5.8612|3.9229|3.9229|2.4123|2.4123|1.6516|1.6516|2.2150|2.2150|3.9265|3.9265|2.8929|2.8929|3.4264|3.4264|3.4993|3.4993|1.6088|1.6088|1.8218|1.8218|1.1279|1.1279|1.3241|1.3241|1.1192|1.1192|0.7037|0.7037|0.5971|0.5971|0.8406|0.8406|1.1414|1.1414|1.4158|1.4158|0.4648|0.4648|0.0626|0.0626
2.461|0.5457|0.5457|1.5647|1.5647|2.5838|2.5838|2.5838|2.5838|8.1527|8.1527|13.7216|13.7216|8.1067|8.1067|2.4919|2.4919|3.9426|3.9426|5.1086|5.1086|3.1690|3.1690|1.7006|1.7006|1.3467|1.3467|2.4779|2.4779|3.4336|3.4336|2.3087|2.3087|2.7541|2.7541|1.6391|1.6391|1.3304|1.3304|1.1174|1.1174|0.7364|0.7364|0.7754|0.7754|0.5641|0.5641|0.3997|0.3997|0.3576|0.3576|0.4426|0.4426|0.5427|0.5427|0.9593|0.9593|0.3985|0.3985|0.0204|0.0204
2.485|3.4016|3.4016|3.4709|3.4709|3.5403|3.5403|3.5403|3.5403|5.0233|5.0233|6.5063|6.5063|5.9494|5.9494|5.3925|5.3925|4.1251|4.1251|4.7254|4.7254|2.5949|2.5949|0.5622|0.5622|0.7010|0.7010|1.6041|1.6041|2.2916|2.2916|1.9039|1.9039|2.8808|2.8808|3.3444|3.3444|1.0564|1.0564|0.6496|0.6496|0.9608|0.9608|0.5625|0.5625|0.2753|0.2753|0.2140|0.2140|0.1425|0.1425|0.1566|0.1566|0.1773|0.1773|0.2763|0.2763|0.1269|0.1269|0.0281|0.0281
2.508|0.4204|0.4204|1.7915|1.7915|3.1625|3.1625|3.1625|3.1625|2.8668|2.8668|2.5711|2.5711|3.3467|3.3467|4.1224|4.1224|3.3702|3.3702|4.1816|4.1816|2.7636|2.7636|1.4994|1.4994|0.4709|0.4709|1.1324|1.1324|2.2225|2.2225|1.7555|1.7555|2.9093|2.9093|3.1551|3.1551|0.7453|0.7453|0.3962|0.3962|0.5787|0.5787|0.3653|0.3653|0.0933|0.0933|0.1118|0.1118|0.0580|0.0580|0.0313|0.0313|0.0634|0.0634|0.0606|0.0606|0.0142|0.0142|0.0025|0.0025
2.531|1.5625|1.5625|1.0704|1.0704|0.5782|0.5782|0.5782|0.5782|2.4464|2.4464|4.3146|4.3146|4.6274|4.6274|4.9402|4.9402|3.7367|3.7367|3.4063|3.4063|2.6889|2.6889|1.1853|1.1853|0.4088|0.4088|1.1132|1.1132|1.6528|1.6528|1.0081|1.0081|2.3825|2.3825|3.2135|3.2135|0.6962|0.6962|0.2511|0.2511|0.4348|0.4348|0.2330|0.2330|0.1100|0.1100|0.0867|0.0867|0.0635|0.0635|0.0472|0.0472|0.0606|0.0606|0.0401|0.0401|0.0254|0.0254|0.0236|0.0236
2.554|0.1063|0.1063|1.1502|1.1502|2.1942|2.1942|2.1942|2.1942|3.0984|3.0984|4.0026|4.0026|4.1468|4.1468|4.2910|4.2910|3.5868|3.5868|4.4049|4.4049|2.8154|2.8154|1.3880|1.3880|0.6722|0.6722|0.7722|0.7722|1.2405|1.2405|0.4768|0.4768|0.5298|0.5298|0.5596|0.5596|0.4241|0.4241|0.1914|0.1914|0.2274|0.2274|0.1608|0.1608|0.0679|0.0679|0.0309|0.0309|0.0461|0.0461|0.0248|0.0248|0.0424|0.0424|0.0230|0.0230|0.0111|0.0111|0.0098|0.0098
2.577|0.9748|0.9748|1.5207|1.5207|2.0666|2.0666|2.0666|2.0666|1.9524|1.9524|1.8382|1.8382|2.6418|2.6418|3.4454|3.4454|3.0606|3.0606|3.7771|3.7771|2.7449|2.7449|2.1871|2.1871|0.8196|0.8196|1.0396|1.0396|0.9395|0.9395|0.4040|0.4040|0.2792|0.2792|0.3227|0.3227|0.1978|0.1978|0.1205|0.1205|0.2657|0.2657|0.1557|0.1557|0.0609|0.0609|0.0441|0.0441|0.0367|0.0367|0.0200|0.0200|0.0388|0.0388|0.0263|0.0263|0.0144|0.0144|0.0127|0.0127
2.601|1.3207|1.3207|1.2313|1.2313|1.1420|1.1420|1.1420|1.1420|1.8095|1.8095|2.4771|2.4771|2.9853|2.9853|3.4935|3.4935|2.6591|2.6591|2.8248|2.8248|2.4364|2.4364|1.3126|1.3126|0.2749|0.2749|0.4767|0.4767|0.9071|0.9071|0.7361|0.7361|0.4157|0.4157|0.2632|0.2632|0.1777|0.1777|0.1304|0.1304|0.2717|0.2717|0.1732|0.1732|0.0406|0.0406|0.0351|0.0351|0.0356|0.0356|0.0124|0.0124|0.0318|0.0318|0.0159|0.0159|0.0025|0.0025|0.0012|0.0012
2.624|0.7405|0.7405|0.8866|0.8866|1.0327|1.0327|1.0327|1.0327|2.0337|2.0337|3.0347|3.0347|3.5865|3.5865|4.1383|4.1383|3.0823|3.0823|3.2503|3.2503|2.8564|2.8564|2.0047|2.0047|0.5667|0.5667|0.5957|0.5957|0.6975|0.6975|0.8801|0.8801|0.4018|0.4018|0.3506|0.3506|0.2075|0.2075|0.1553|0.1553|0.2788|0.2788|0.1572|0.1572|0.0535|0.0535|0.0478|0.0478|0.0287|0.0287|0.0168|0.0168|0.0290|0.0290|0.0206|0.0206|0.0093|0.0093|0.0079|0.0079
2.647|0.1003|0.1003|0.3124|0.3124|0.5246|0.5246|0.5246|0.5246|1.2394|1.2394|1.9541|1.9541|2.0095|2.0095|2.0650|2.0650|2.3558|2.3558|3.0149|3.0149|2.8369|2.8369|2.1672|2.1672|0.5061|0.5061|0.3187|0.3187|0.3135|0.3135|0.6440|0.6440|0.4864|0.4864|0.4145|0.4145|0.3557|0.3557|0.2232|0.2232|0.3208|0.3208|0.1922|0.1922|0.0450|0.0450|0.0303|0.0303|0.0235|0.0235|0.0105|0.0105|0.0271|0.0271|0.0156|0.0156|0.0055|0.0055|0.0046|0.0046
2.670|0.2010|0.2010|0.2856|0.2856|0.3703|0.3703|0.3703|0.3703|0.4989|0.4989|0.6274|0.6274|0.4317|0.4317|0.2360|0.2360|0.1687|0.1687|0.1425|0.1425|0.6718|0.6718|0.8561|0.8561|0.2046|0.2046|0.2578|0.2578|0.1989|0.1989|0.2984|0.2984|0.3573|0.3573|0.3289|0.3289|0.3273|0.3273|0.1964|0.1964|0.2433|0.2433|0.1143|0.1143|0.0529|0.0529|0.0290|0.0290|0.0244|0.0244|0.0071|0.0071|0.0183|0.0183|0.0108|0.0108|0.0031|0.0031|0.0021|0.0021
2.694|0.4192|0.4192|0.5133|0.5133|0.6075|0.6075|0.6075|0.6075|0.4139|0.4139|0.2203|0.2203|0.3537|0.3537|0.4871|0.4871|0.2925|0.2925|0.1097|0.1097|0.4116|0.4116|0.4288|0.4288|0.0940|0.0940|0.0743|0.0743|0.1253|0.1253|0.2203|0.2203|0.1494|0.1494|0.1713|0.1713|0.2177|0.2177|0.1723|0.1723|0.2972|0.2972|0.2264|0.2264|0.0447|0.0447|0.0385|0.0385|0.0413|0.0413|0.0284|0.0284|0.0641|0.0641|0.0466|0.0466|0.0089|0.0089|0.0024|0.0024
2.717|0.3914|0.3914|2.8723|2.8723|5.3531|5.3531|5.3531|5.3531|15.1277|15.1277|24.9022|24.9022|24.3975|24.3975|23.8929|23.8929|22.1493|22.1493|14.3160|14.3160|5.2079|5.2079|3.6485|3.6485|2.5373|2.5373|1.0704|1.0704|2.1570|2.1570|3.0362|3.0362|1.9986|1.9986|2.8356|2.8356|2.1290|2.1290|2.0291|2.0291|1.8003|1.8003|1.3820|1.3820|0.9104|0.9104|0.8081|0.8081|0.7520|0.7520|0.7880|0.7880|1.0144|1.0144|1.1868|1.1868|0.4679|0.4679|0.0350|0.0350
2.740|0.3791|0.3791|6.8721|6.8721|13.3651|13.3651|13.3651|13.3651|22.1068|22.1068|30.8486|30.8486|22.1457|22.1457|13.4428|13.4428|14.1618|14.1618|10.3902|10.3902|5.2762|5.2762|2.4498|2.4498|2.7449|2.7449|1.9071|1.9071|2.1466|2.1466|1.6781|1.6781|1.9409|1.9409|2.4156|2.4156|1.7202|1.7202|1.1108|1.1108|1.2355|1.2355|1.0999|1.0999|0.9537|0.9537|0.7495|0.7495|0.5600|0.5600|0.9283|0.9283|1.0938|1.0938|1.3217|1.3217|0.5005|0.5005|0.0574|0.0574
2.763|4.2408|4.2408|5.8835|5.8835|7.5262|7.5262|7.5262|7.5262|10.7351|10.7351|13.9441|13.9441|9.0568|9.0568|4.1695|4.1695|3.8389|3.8389|5.0147|5.0147|5.5533|5.5533|5.5085|5.5085|1.3668|1.3668|1.4439|1.4439|2.4261|2.4261|2.2056|2.2056|2.3752|2.3752|3.2347|3.2347|1.2939|1.2939|0.6751|0.6751|1.0868|1.0868|0.6922|0.6922|0.5043|0.5043|0.2758|0.2758|0.2487|0.2487|0.3295|0.3295|0.4675|0.4675|0.7375|0.7375|0.2755|0.2755|0.0205|0.0205
2.786|4.6841|4.6841|4.9338|4.9338|5.1835|5.1835|5.1835|5.1835|5.2922|5.2922|5.4008|5.4008|5.9342|5.9342|6.4677|6.4677|4.4735|4.4735|2.2677|2.2677|3.7441|3.7441|5.0940|5.0940|1.3161|1.3161|0.6848|0.6848|1.5093|1.5093|1.3638|1.3638|2.0115|2.0115|3.0610|3.0610|1.2056|1.2056|0.7483|0.7483|0.9332|0.9332|0.4942|0.4942|0.2234|0.2234|0.1201|0.1201|0.1243|0.1243|0.0975|0.0975|0.1327|0.1327|0.1951|0.1951|0.0797|0.0797|0.0327|0.0327
2.810|2.1425|2.1425|2.7589|2.7589|3.3753|3.3753|3.3753|3.3753|2.8435|2.8435|2.3118|2.3118|3.1028|3.1028|3.8938|3.8938|3.4765|3.4765|2.4837|2.4837|3.3499|3.3499|3.2194|3.2194|0.5253|0.5253|0.9948|0.9948|1.1102|1.1102|1.2129|1.2129|1.6595|1.6595|1.8670|1.8670|0.6051|0.6051|0.3322|0.3322|0.3849|0.3849|0.3314|0.3314|0.1012|0.1012|0.0683|0.0683|0.0527|0.0527|0.0380|0.0380|0.0546|0.0546|0.0453|0.0453|0.0141|0.0141|0.0083|0.0083
2.833|0.5323|0.5323|0.5888|0.5888|0.6454|0.6454|0.6454|0.6454|0.8278|0.8278|1.0102|1.0102|2.4905|2.4905|3.9707|3.9707|3.2158|3.2158|2.6881|2.6881|3.1389|3.1389|3.7823|3.7823|0.9687|0.9687|0.6784|0.6784|0.7901|0.7901|0.5152|0.5152|0.5387|0.5387|0.4058|0.4058|0.3009|0.3009|0.1118|0.1118|0.2272|0.2272|0.1532|0.1532|0.0770|0.0770|0.0511|0.0511|0.0533|0.0533|0.0307|0.0307|0.0461|0.0461|0.0322|0.0322|0.0175|0.0175|0.0155|0.0155
2.856|2.8104|2.8104|1.9403|1.9403|1.0702|1.0702|1.0702|1.0702|1.6341|1.6341|2.1981|2.1981|2.7300|2.7300|3.2619|3.2619|3.0699|3.0699|2.2523|2.2523|2.1850|2.1850|2.5746|2.5746|0.5958|0.5958|0.8378|0.8378|0.7088|0.7088|0.2665|0.2665|0.5285|0.5285|0.4083|0.4083|0.2232|0.2232|0.1300|0.1300|0.1760|0.1760|0.1369|0.1369|0.0460|0.0460|0.0200|0.0200|0.0323|0.0323|0.0142|0.0142|0.0373|0.0373|0.0223|0.0223|0.0059|0.0059|0.0052|0.0052
2.879|2.1556|2.1556|1.8870|1.8870|1.6183|1.6183|1.6183|1.6183|2.0951|2.0951|2.5718|2.5718|3.0240|3.0240|3.4762|3.4762|2.9574|2.9574|2.1904|2.1904|1.9705|1.9705|1.5189|1.5189|0.3544|0.3544|0.2787|0.2787|0.5567|0.5567|0.2710|0.2710|0.4687|0.4687|0.4467|0.4467|0.2421|0.2421|0.1021|0.1021|0.2545|0.2545|0.1216|0.1216|0.0446|0.0446|0.0271|0.0271|0.0292|0.0292|0.0168|0.0168|0.0353|0.0353|0.0253|0.0253|0.0061|0.0061|0.0045|0.0045
2.902|0.0751|0.0751|0.2122|0.2122|0.3492|0.3492|0.3492|0.3492|2.4474|2.4474|4.5457|4.5457|3.9666|3.9666|3.3875|3.3875|2.5222|2.5222|1.8025|1.8025|1.7403|1.7403|1.7646|1.7646|0.5321|0.5321|0.4242|0.4242|0.3885|0.3885|0.3477|0.3477|0.2078|0.2078|0.2371|0.2371|0.1809|0.1809|0.1041|0.1041|0.2457|0.2457|0.1640|0.1640|0.0404|0.0404|0.0307|0.0307|0.0254|0.0254|0.0159|0.0159|0.0299|0.0299|0.0234|0.0234|0.0068|0.0068|0.0055|0.0055
2.926|0.2087|0.2087|0.5602|0.5602|0.9116|0.9116|0.9116|0.9116|1.7260|1.7260|2.5404|2.5404|2.1342|2.1342|1.7279|1.7279|1.9828|1.9828|1.7661|1.7661|1.3074|1.3074|0.9896|0.9896|0.4800|0.4800|0.3285|0.3285|0.2692|0.2692|0.2256|0.2256|0.3680|0.3680|0.4751|0.4751|0.2224|0.2224|0.1149|0.1149|0.2458|0.2458|0.2190|0.2190|0.0624|0.0624|0.0462|0.0462|0.0328|0.0328|0.0234|0.0234|0.0343|0.0343|0.0283|0.0283|0.0133|0.0133|0.0118|0.0118
2.949|0.7780|0.7780|0.7793|0.7793|0.7806|0.7806|0.7806|0.7806|1.0893|1.0893|1.3980|1.3980|1.0381|1.0381|0.6782|0.6782|0.6592|0.6592|0.6105|0.6105|0.7982|0.7982|0.7932|0.7932|0.2993|0.2993|0.2018|0.2018|0.2172|0.2172|0.3876|0.3876|0.4183|0.4183|0.5060|0.5060|0.2993|0.2993|0.1908|0.1908|0.2965|0.2965|0.1650|0.1650|0.0604|0.0604|0.0412|0.0412|0.0381|0.0381|0.0180|0.0180|0.0294|0.0294|0.0279|0.0279|0.0127|0.0127|0.0113|0.0113
2.972|0.8718|0.8718|0.5539|0.5539|0.2361|0.2361|0.2361|0.2361|0.4918|0.4918|0.7475|0.7475|0.5099|0.5099|0.2723|0.2723|0.1862|0.1862|0.1060|0.1060|0.3668|0.3668|0.5639|0.5639|0.1419|0.1419|0.1598|0.1598|0.2209|0.2209|0.3967|0.3967|0.2842|0.2842|0.2673|0.2673|0.2691|0.2691|0.1809|0.1809|0.3319|0.3319|0.1510|0.1510|0.0539|0.0539|0.0267|0.0267|0.0309|0.0309|0.0143|0.0143|0.0265|0.0265|0.0202|0.0202|0.0051|0.0051|0.0041|0.0041
2.995|0.5445|0.5445|0.4077|0.4077|0.2710|0.2710|0.2710|0.2710|0.2616|0.2616|0.2522|0.2522|0.1737|0.1737|0.0953|0.0953|0.1223|0.1223|0.1689|0.1689|0.3502|0.3502|0.4211|0.4211|0.1103|0.1103|0.1501|0.1501|0.1985|0.1985|0.2035|0.2035|0.2250|0.2250|0.2146|0.2146|0.3254|0.3254|0.2157|0.2157|0.3778|0.3778|0.1978|0.1978|0.0425|0.0425|0.0441|0.0441|0.0333|0.0333|0.0213|0.0213|0.0498|0.0498|0.0291|0.0291|0.0039|0.0039|0.0004|0.0004
3.019|5.7151|5.7151|7.1471|7.1471|8.5790|8.5790|8.5790|8.5790|11.4464|11.4464|14.3139|14.3139|17.7302|17.7302|21.1466|21.1466|21.2093|21.2093|16.1376|16.1376|5.1052|5.1052|2.2559|2.2559|1.1528|1.1528|1.1081|1.1081|2.6398|2.6398|3.9552|3.9552|2.4775|2.4775|4.1037|4.1037|3.9967|3.9967|3.5583|3.5583|2.3380|2.3380|1.1130|1.1130|1.5463|1.5463|1.3150|1.3150|0.8507|0.8507|0.9569|0.9569|1.1625|1.1625|1.2517|1.2517|0.4434|0.4434|0.1052|0.1052
3.042|10.2642|10.2642|15.0391|15.0391|19.8141|19.8141|19.8141|19.8141|16.0851|16.0851|12.3562|12.3562|8.0539|8.0539|3.7516|3.7516|11.3493|11.3493|13.1480|13.1480|7.1190|7.1190|4.7393|4.7393|2.0251|2.0251|1.0185|1.0185|2.4090|2.4090|1.6089|1.6089|2.4300|2.4300|3.7748|3.7748|1.7466|1.7466|2.0372|2.0372|1.7420|1.7420|1.1933|1.1933|1.1243|1.1243|0.8496|0.8496|0.6469|0.6469|0.9108|0.9108|1.2330|1.2330|1.3189|1.3189|0.5590|0.5590|0.2109|0.2109
3.065|2.1981|2.1981|7.2060|7.2060|12.2139|12.2139|12.2139|12.2139|19.4085|19.4085|26.6032|26.6032|19.7939|19.7939|12.9847|12.9847|10.8777|10.8777|8.2601|8.2601|5.9951|5.9951|6.0584|6.0584|2.5629|2.5629|1.4053|1.4053|3.5881|3.5881|2.6055|2.6055|2.2089|2.2089|2.2438|2.2438|1.6237|1.6237|1.4220|1.4220|1.2804|1.2804|0.7552|0.7552|0.5235|0.5235|0.5008|0.5008|0.4046|0.4046|0.4065|0.4065|0.7056|0.7056|0.7962|0.7962|0.3268|0.3268|0.0911|0.0911
3.088|3.0078|3.0078|3.9685|3.9685|4.9291|4.9291|4.9291|4.9291|9.7291|9.7291|14.5290|14.5290|9.5333|9.5333|4.5376|4.5376|4.7604|4.7604|4.5205|4.5205|2.9233|2.9233|2.0781|2.0781|1.0740|1.0740|0.9592|0.9592|0.9758|0.9758|2.4827|2.4827|2.1443|2.1443|1.4605|1.4605|1.2079|1.2079|0.6558|0.6558|0.7026|0.7026|0.4217|0.4217|0.1795|0.1795|0.1321|0.1321|0.1450|0.1450|0.1278|0.1278|0.1867|0.1867|0.2468|0.2468|0.1019|0.1019|0.0103|0.0103
3.111|0.5333|0.5333|2.0083|2.0083|3.4833|3.4833|3.4833|3.4833|4.7162|4.7162|5.9491|5.9491|4.0837|4.0837|2.2183|2.2183|1.6757|1.6757|2.2935|2.2935|2.2618|2.2618|2.1517|2.1517|0.8697|0.8697|1.0370|1.0370|1.3079|1.3079|1.5366|1.5366|1.8070|1.8070|0.7139|0.7139|0.7934|0.7934|0.1786|0.1786|0.5785|0.5785|0.2716|0.2716|0.0817|0.0817|0.0588|0.0588|0.0701|0.0701|0.0409|0.0409|0.0871|0.0871|0.0624|0.0624|0.0183|0.0183|0.0096|0.0096
3.135|0.4980|0.4980|0.7720|0.7720|1.0460|1.0460|1.0460|1.0460|0.9208|0.9208|0.7955|0.7955|0.6153|0.6153|0.4350|0.4350|0.4807|0.4807|1.5081|1.5081|1.4006|1.4006|0.8692|0.8692|0.2826|0.2826|0.4803|0.4803|1.1055|1.1055|0.8937|0.8937|1.0484|1.0484|0.6154|0.6154|0.4119|0.4119|0.1875|0.1875|0.2640|0.2640|0.1832|0.1832|0.0548|0.0548|0.0326|0.0326|0.0553|0.0553|0.0286|0.0286|0.0520|0.0520|0.0271|0.0271|0.0087|0.0087|0.0067|0.0067
3.158|0.0269|0.0269|0.7845|0.7845|1.5421|1.5421|1.5421|1.5421|0.8564|0.8564|0.1707|0.1707|0.1934|0.1934|0.2160|0.2160|0.2225|0.2225|0.9471|0.9471|0.9870|0.9870|0.4123|0.4123|0.1582|0.1582|0.5130|0.5130|0.8146|0.8146|0.3388|0.3388|0.5625|0.5625|0.4300|0.4300|0.2477|0.2477|0.1353|0.1353|0.1494|0.1494|0.1137|0.1137|0.0498|0.0498|0.0277|0.0277|0.0400|0.0400|0.0168|0.0168|0.0490|0.0490|0.0282|0.0282|0.0043|0.0043|0.0021|0.0021
3.181|0.0705|0.0705|0.2183|0.2183|0.3660|0.3660|0.3660|0.3660|2.1991|2.1991|4.0321|4.0321|3.8366|3.8366|3.6411|3.6411|4.7818|4.7818|4.5904|4.5904|11.1621|11.1621|13.9453|13.9453|3.7087|3.7087|1.3961|1.3961|2.1691|2.1691|1.5940|1.5940|1.9433|1.9433|2.3454|2.3454|1.1823|1.1823|0.5747|0.5747|0.4464|0.4464|0.2513|0.2513|0.1716|0.1716|0.1287|0.1287|0.0998|0.0998|0.0825|0.0825|0.0796|0.0796|0.0600|0.0600|0.0460|0.0460|0.0430|0.0430
